Id,Nombre,Apellido,Salario,Deudas,Edad,Retefuente,Correo,Telefono,Cargo
64,Javier,Carvajal Casillas,7891692,False,54,1,Javier54@correo.com,7252902346,Desarrollador Junior
74,Ricardo,Torres Rodríguez,7218012,True,27,1,Ricardo27@correo.com,8215762136,Desarrollador Intermedio
1,Sofía,Gómez Pérez,9448482,True,48,1,Sofía48@correo.com,6826282791,Arquitecto
24,Elena,Díaz García,4065359,True,33,0,Elena33@correo.com,6010321331,Desarrollador Junior
25,Silvia,Martínez Sánchez,13649744,True,58,1,Silvia58@correo.com,8776104976,Desarrollador Intermedio
33,Carlos,Díaz Martínez,14845185,False,33,1,Carlos33@correo.com,5736890175,Desarrollador Junior
17,Ricardo,Martínez Sánchez,8223835,False,60,1,Ricardo60@correo.com,7050229299,Arquitecto
96,Elena,Gómez Pérez,5932133,False,36,0,Elena36@correo.com,7575906961,Desarrollador Junior
63,Sofía,González Pérez,7049105,False,43,1,Sofía43@correo.com,7595779803,Desarrollador Avanzado
48,Andrés,Fernández González,10930442,False,43,1,Andrés43@correo.com,9388846567,Desarrollador Intermedio
92,Carmen,Torres Rodríguez,2720607,True,23,0,Carmen23@correo.com,9003498429,Desarrollador Intermedio
49,Ricardo,Martínez Sánchez,7628380,False,29,1,Ricardo29@correo.com,7578269544,Desarrollador Avanzado
64,Patricia,Díaz García,1368547,True,44,0,Patricia44@correo.com,8664570893,Desarrollador Junior
67,Carlos,Hernández Rodríguez,15698695,True,35,1,Carlos35@correo.com,6246962523,Arquitecto
58,Lucía,Díaz García,10924118,False,44,1,Lucía44@correo.com,7892936728,Arquitecto
88,Ricardo,Rodríguez López,3944665,False,52,0,Ricardo52@correo.com,8909906772,Arquitecto
44,José,Rodríguez López,10943962,True,24,1,José24@correo.com,6878356244,Arquitecto
46,Pedro,Díaz Martínez,17505264,True,47,1,Pedro47@correo.com,6330712548,Desarrollador Intermedio
53,Elena,López González,4047288,True,48,0,Elena48@correo.com,7638175135,Desarrollador Avanzado
12,Luis,Martínez Sánchez,13867431,True,58,1,Luis58@correo.com,8228982455,Desarrollador Junior
31,Carmen,Hernández Rodríguez,5750074,True,22,0,Carmen22@correo.com,7338712453,Desarrollador Junior
41,Elena,Sánchez López,7162498,True,58,1,Elena58@correo.com,9451389364,Arquitecto
0,Pedro,Ramírez López,1309000,True,56,0,Pedro56@correo.com,7437034584,Desarrollador Junior
97,Lucía,García Díaz,7427254,True,51,1,Lucía51@correo.com,8749450575,Desarrollador Avanzado
55,Pedro,Hernández Rodríguez,17909665,True,34,1,Pedro34@correo.com,7107276395,Arquitecto
80,Pedro,Díaz García,15006787,False,43,1,Pedro43@correo.com,8169876311,Desarrollador Intermedio
5,Carlos,López Pérez,16361063,False,24,1,Carlos24@correo.com,7779462274,Desarrollador Avanzado
59,Patricia,López González,2379701,False,31,0,Patricia31@correo.com,8164889509,Desarrollador Avanzado
47,Silvia,Sánchez García,6626619,False,35,1,Silvia35@correo.com,7105934337,Arquitecto
52,Isabel,Hernández Rodríguez,10498665,False,54,1,Isabel54@correo.com,8961169218,Arquitecto
0,Silvia,Gómez Pérez,17200992,False,53,1,Silvia53@correo.com,6649217406,Desarrollador Intermedio
54,Carlos,Díaz García,14474544,True,53,1,Carlos53@correo.com,5707590888,Desarrollador Junior
75,Laura,Díaz Martínez,4129142,False,38,0,Laura38@correo.com,5785573650,Desarrollador Intermedio
10,Laura,Díaz García,17394281,False,53,1,Laura53@correo.com,8602737242,Desarrollador Avanzado
44,José,Sánchez López,13076197,False,36,1,José36@correo.com,8149354412,Desarrollador Intermedio
30,Fernando,García Díaz,11803213,True,56,1,Fernando56@correo.com,6917824544,Desarrollador Intermedio
40,Ricardo,Torres Sánchez,2240933,True,54,0,Ricardo54@correo.com,6090540686,Desarrollador Junior
81,Silvia,López Pérez,4644646,False,40,0,Silvia40@correo.com,5730140224,Desarrollador Intermedio
39,Javier,Díaz Martínez,6123168,False,23,1,Javier23@correo.com,6607864385,Desarrollador Avanzado
11,Isabel,Hernández Rodríguez,5457172,False,55,0,Isabel55@correo.com,6163765227,Desarrollador Intermedio
99,María,Sánchez García,11184898,True,34,1,María34@correo.com,7395024071,Desarrollador Intermedio
26,Miguel,López González,1217331,False,39,0,Miguel39@correo.com,6878795695,Desarrollador Junior
69,Patricia,Rodríguez López,16580916,True,27,1,Patricia27@correo.com,6327163401,Desarrollador Avanzado
91,Isabel,Sánchez García,7366664,False,58,1,Isabel58@correo.com,6551015357,Desarrollador Junior
74,José,Hernández Rodríguez,3250554,False,37,0,José37@correo.com,7987515529,Desarrollador Intermedio
59,José,Díaz García,5711187,False,38,0,José38@correo.com,8516401515,Desarrollador Junior
71,Laura,González Pérez,13399975,False,38,1,Laura38@correo.com,5820589430,Arquitecto
69,Patricia,Díaz Martínez,5592005,False,56,0,Patricia56@correo.com,9207008999,Arquitecto
74,José,Díaz Martínez,1871592,True,50,0,José50@correo.com,7202446717,Desarrollador Junior
43,Andrés,Díaz Martínez,14067691,False,58,1,Andrés58@correo.com,5815803679,Desarrollador Avanzado
8,Luis,García Díaz,17567212,True,43,1,Luis43@correo.com,6645100597,Desarrollador Avanzado
50,Lucía,Ramírez López,5000345,False,45,0,Lucía45@correo.com,8819114996,Arquitecto
54,Silvia,Fernández González,17099060,False,55,1,Silvia55@correo.com,9493273823,Desarrollador Intermedio
53,Patricia,González Pérez,4991750,True,56,0,Patricia56@correo.com,5807552246,Arquitecto
18,Laura,Pérez García,17995335,True,56,1,Laura56@correo.com,8139941737,Desarrollador Junior
91,Carlos,Torres Sánchez,6162075,False,50,1,Carlos50@correo.com,6340807555,Desarrollador Intermedio
10,Silvia,Torres Sánchez,8394731,True,32,1,Silvia32@correo.com,8702553817,Arquitecto
14,Miguel,García Díaz,11194986,True,33,1,Miguel33@correo.com,8520609475,Desarrollador Avanzado
12,Lucía,Ramírez López,14874658,True,27,1,Lucía27@correo.com,9481917594,Desarrollador Junior
69,Isabel,González Pérez,14347257,False,48,1,Isabel48@correo.com,6352549538,Arquitecto
97,Carmen,López Pérez,14010516,False,57,1,Carmen57@correo.com,7215982935,Desarrollador Avanzado
90,Lucía,Arisizabal Florez,11143764,False,29,1,Lucía29@correo.com,7024868593,Desarrollador Junior
31,Carmen,Díaz Martínez,7604478,False,33,1,Carmen33@correo.com,9531984588,Arquitecto
1,Juan,Díaz García,14778019,True,58,1,Juan58@correo.com,8101558634,Desarrollador Intermedio
21,María,Sánchez García,4671040,True,27,0,María27@correo.com,7143518480,Desarrollador Avanzado
80,Sofía,Sánchez López,13796017,False,55,1,Sofía55@correo.com,8743856255,Desarrollador Avanzado
70,Miguel,Gómez Pérez,10008914,False,57,1,Miguel57@correo.com,5758488402,Desarrollador Junior
18,Andrés,Díaz García,2104546,False,34,0,Andrés34@correo.com,9193058742,Desarrollador Junior
75,Patricia,Torres Rodríguez,10562986,True,32,1,Patricia32@correo.com,7867903746,Desarrollador Avanzado
10,José,Sánchez López,2276001,False,35,0,José35@correo.com,8779325457,Desarrollador Intermedio
84,Ana,Arisizabal Florez,7467925,True,25,1,Ana25@correo.com,9048958685,Desarrollador Intermedio
52,Laura,Fernández González,8561552,True,34,1,Laura34@correo.com,7635750876,Desarrollador Avanzado
1,José,Hernández Rodríguez,10209583,True,55,1,José55@correo.com,6559201951,Desarrollador Intermedio
67,Ricardo,Sánchez García,15043301,False,24,1,Ricardo24@correo.com,8289518966,Desarrollador Junior
31,Carmen,Carvajal Casillas,17317721,True,58,1,Carmen58@correo.com,6750227851,Desarrollador Avanzado
99,Luis,Díaz Martínez,17629872,False,29,1,Luis29@correo.com,7595618376,Desarrollador Avanzado
24,Lucía,Martínez Sánchez,13085998,False,41,1,Lucía41@correo.com,7413794322,Desarrollador Junior
2,Carlos,Díaz García,17872974,False,24,1,Carlos24@correo.com,6356909773,Desarrollador Junior
16,Ricardo,Fernández Pérez,14334668,True,41,1,Ricardo41@correo.com,7918261066,Arquitecto
65,Elena,Fernández Pérez,16827394,True,31,1,Elena31@correo.com,8214427178,Desarrollador Intermedio
29,Isabel,González Pérez,5268907,True,44,0,Isabel44@correo.com,9164576793,Desarrollador Avanzado
67,María,González Pérez,13019108,True,38,1,María38@correo.com,7948753069,Desarrollador Intermedio
0,Ana,Sánchez López,3192143,False,58,0,Ana58@correo.com,6258244505,Arquitecto
22,Andrés,García Díaz,14218923,False,24,1,Andrés24@correo.com,7418087051,Desarrollador Junior
76,María,Sánchez López,4074764,True,37,0,María37@correo.com,8311470331,Arquitecto
10,Carmen,López González,3775341,True,58,0,Carmen58@correo.com,7327176441,Desarrollador Avanzado
53,Juan,González Pérez,13852469,True,32,1,Juan32@correo.com,9047829957,Arquitecto
52,José,Díaz Martínez,3268148,True,60,0,José60@correo.com,9521105265,Arquitecto
41,María,Díaz García,14704619,False,59,1,María59@correo.com,8725110887,Desarrollador Junior
94,Andrés,Fernández Pérez,13710914,True,28,1,Andrés28@correo.com,7289569982,Desarrollador Junior
71,Miguel,López Pérez,12510980,True,44,1,Miguel44@correo.com,8700500588,Arquitecto
59,Isabel,Fernández González,16870129,True,56,1,Isabel56@correo.com,9120080558,Desarrollador Intermedio
19,Andrés,Gómez Pérez,16928180,True,59,1,Andrés59@correo.com,9103517794,Desarrollador Avanzado
77,Luis,Pérez García,9083977,False,48,1,Luis48@correo.com,6773497856,Desarrollador Junior
34,Patricia,Carvajal Casillas,12671309,True,35,1,Patricia35@correo.com,7405336089,Arquitecto
61,Elena,López González,13343782,False,25,1,Elena25@correo.com,9173895974,Arquitecto
66,Pedro,Sánchez López,2176835,False,39,0,Pedro39@correo.com,5613744636,Desarrollador Junior
22,Fernando,Díaz García,4848625,True,43,0,Fernando43@correo.com,9654900304,Desarrollador Junior
18,Javier,González Pérez,16280572,False,46,1,Javier46@correo.com,7700871090,Arquitecto
99,Juan,Ramírez López,3172008,False,30,0,Juan30@correo.com,6375718606,Desarrollador Intermedio
12,Elena,Sánchez López,13139571,False,60,1,Elena60@correo.com,7726098896,Arquitecto
21,Luis,Pérez García,5634686,True,34,0,Luis34@correo.com,8886841169,Desarrollador Avanzado
63,Juan,Hernández Rodríguez,9266485,False,24,1,Juan24@correo.com,5498063255,Desarrollador Junior
15,Patricia,Arisizabal Florez,8495047,False,34,1,Patricia34@correo.com,9559187508,Desarrollador Intermedio
81,Ricardo,Díaz García,5602601,False,59,0,Ricardo59@correo.com,6279161878,Arquitecto
38,Silvia,Torres Rodríguez,16361976,False,29,1,Silvia29@correo.com,6087123328,Arquitecto
48,Andrés,Hernández Rodríguez,4051299,False,34,0,Andrés34@correo.com,5860100319,Arquitecto
100,Fernando,Hernández Rodríguez,16859658,False,33,1,Fernando33@correo.com,8116102636,Desarrollador Avanzado
81,Miguel,López González,13500576,False,48,1,Miguel48@correo.com,9677659113,Desarrollador Junior
6,Carlos,Martínez Sánchez,4297988,False,39,0,Carlos39@correo.com,9136929985,Desarrollador Junior
94,Ricardo,Rodríguez López,2069294,True,30,0,Ricardo30@correo.com,6302664392,Desarrollador Avanzado
37,Carmen,Arisizabal Florez,9156797,False,23,1,Carmen23@correo.com,9246896737,Arquitecto
24,Isabel,López Pérez,15003160,False,42,1,Isabel42@correo.com,8152052202,Desarrollador Junior
45,Lucía,Torres Sánchez,1494699,True,46,0,Lucía46@correo.com,5774745497,Desarrollador Avanzado
45,Pedro,Sánchez García,1870575,True,43,0,Pedro43@correo.com,8751769626,Arquitecto
43,Fernando,Torres Sánchez,17056566,True,30,1,Fernando30@correo.com,6661496201,Desarrollador Avanzado
22,Patricia,Ramírez López,9504226,True,50,1,Patricia50@correo.com,8215339973,Desarrollador Junior
68,Andrés,Pérez García,9484339,False,40,1,Andrés40@correo.com,8868055878,Desarrollador Junior
48,Sofía,Arisizabal Florez,14108474,False,33,1,Sofía33@correo.com,7926900427,Desarrollador Junior
95,Patricia,Ramírez López,9133038,False,24,1,Patricia24@correo.com,8415205895,Arquitecto
12,Juan,Torres Rodríguez,4380525,True,53,0,Juan53@correo.com,6184275064,Arquitecto
4,José,Díaz Martínez,11188822,False,29,1,José29@correo.com,6021272976,Desarrollador Avanzado
30,Javier,Rodríguez López,10023925,True,37,1,Javier37@correo.com,6571154858,Desarrollador Avanzado
34,Carlos,Sánchez López,12419530,False,48,1,Carlos48@correo.com,7107032013,Arquitecto
79,José,Díaz Martínez,15281238,False,23,1,José23@correo.com,6617190989,Arquitecto
19,Isabel,Hernández Rodríguez,5783670,True,59,0,Isabel59@correo.com,6021476320,Desarrollador Junior
59,Pedro,Sánchez García,1837174,False,47,0,Pedro47@correo.com,5658332578,Arquitecto
80,Carlos,Carvajal Casillas,9592262,False,30,1,Carlos30@correo.com,7811781866,Desarrollador Junior
75,Silvia,Fernández Pérez,1855098,True,33,0,Silvia33@correo.com,5802080336,Arquitecto
57,Carlos,Torres Sánchez,6399064,True,25,1,Carlos25@correo.com,8511313869,Desarrollador Junior
81,Pedro,Fernández Pérez,9329407,False,55,1,Pedro55@correo.com,6690480771,Arquitecto
25,Patricia,Sánchez García,14441700,False,56,1,Patricia56@correo.com,6055794873,Desarrollador Avanzado
65,Javier,Fernández Pérez,15154658,False,52,1,Javier52@correo.com,9314847236,Desarrollador Junior
79,Andrés,García Díaz,5249151,True,37,0,Andrés37@correo.com,8611698530,Desarrollador Junior
55,Javier,Carvajal Casillas,11306886,True,38,1,Javier38@correo.com,7028988168,Arquitecto
44,Juan,Hernández Rodríguez,12245879,True,53,1,Juan53@correo.com,9418632753,Desarrollador Avanzado
63,Patricia,Sánchez García,6325785,True,56,1,Patricia56@correo.com,8342389831,Desarrollador Intermedio
89,Lucía,Ramírez López,7482876,False,50,1,Lucía50@correo.com,9471316500,Desarrollador Avanzado
47,Carmen,Sánchez López,5003520,False,39,0,Carmen39@correo.com,7562179815,Desarrollador Intermedio
14,Sofía,Díaz García,16360988,True,48,1,Sofía48@correo.com,5513304134,Arquitecto
33,María,López Pérez,3735848,False,45,0,María45@correo.com,9011083623,Arquitecto
28,Carlos,Carvajal Casillas,8857890,True,47,1,Carlos47@correo.com,6640444568,Desarrollador Intermedio
76,Ricardo,Martínez Sánchez,5431606,False,40,0,Ricardo40@correo.com,8600974086,Desarrollador Avanzado
83,Miguel,Hernández Rodríguez,12806617,True,44,1,Miguel44@correo.com,7915164479,Desarrollador Junior
13,José,Sánchez López,16877003,True,56,1,José56@correo.com,7614422364,Desarrollador Junior
68,Javier,Ramírez López,11351393,False,31,1,Javier31@correo.com,5960340456,Arquitecto
50,Carmen,Ramírez López,16326155,True,50,1,Carmen50@correo.com,5590704569,Desarrollador Junior
77,Ricardo,Sánchez García,11972303,False,44,1,Ricardo44@correo.com,6017622221,Arquitecto
46,Pedro,López Pérez,17254367,False,53,1,Pedro53@correo.com,7114843429,Desarrollador Intermedio
10,Ana,Ramírez López,10988774,False,51,1,Ana51@correo.com,9370004766,Desarrollador Intermedio
88,Sofía,Díaz Martínez,15176741,False,37,1,Sofía37@correo.com,7821016179,Desarrollador Intermedio
99,Lucía,García Díaz,1365856,True,26,0,Lucía26@correo.com,8677244082,Desarrollador Avanzado
10,Ricardo,Arisizabal Florez,8004596,True,30,1,Ricardo30@correo.com,7454993229,Arquitecto
47,Laura,Torres Sánchez,14756429,True,51,1,Laura51@correo.com,6106401991,Desarrollador Intermedio
44,Sofía,Sánchez García,3590540,False,36,0,Sofía36@correo.com,5980993842,Arquitecto
63,Isabel,Fernández Pérez,15478062,False,52,1,Isabel52@correo.com,6147756321,Desarrollador Intermedio
13,Andrés,Sánchez López,16204782,True,42,1,Andrés42@correo.com,6483346657,Desarrollador Avanzado
97,Elena,Rodríguez López,6738074,True,58,1,Elena58@correo.com,6871128797,Arquitecto
11,Isabel,Hernández Rodríguez,9915326,False,28,1,Isabel28@correo.com,5570908304,Desarrollador Junior
0,Lucía,Sánchez López,7167229,True,43,1,Lucía43@correo.com,5580520799,Arquitecto
53,Miguel,Martínez Sánchez,4490720,False,54,0,Miguel54@correo.com,9647793428,Arquitecto
29,Carlos,Díaz García,4764729,True,35,0,Carlos35@correo.com,8498383438,Arquitecto
95,Miguel,Ramírez López,11534069,True,38,1,Miguel38@correo.com,6153584666,Desarrollador Avanzado
100,Silvia,Carvajal Casillas,15251227,False,34,1,Silvia34@correo.com,7127274725,Desarrollador Junior
23,Fernando,Fernández Pérez,15005356,True,37,1,Fernando37@correo.com,5494275734,Desarrollador Intermedio
86,Juan,López González,16133057,False,34,1,Juan34@correo.com,7411121171,Arquitecto
63,José,Sánchez García,3932666,False,34,0,José34@correo.com,5539505913,Desarrollador Avanzado
21,Fernando,Martínez Sánchez,6842388,False,56,1,Fernando56@correo.com,7104438186,Desarrollador Avanzado
32,Fernando,Sánchez López,3645467,True,57,0,Fernando57@correo.com,6489791059,Desarrollador Intermedio
53,Isabel,Sánchez García,9581001,False,32,1,Isabel32@correo.com,9452169737,Desarrollador Intermedio
29,Ana,Díaz Martínez,6587194,True,48,1,Ana48@correo.com,8898451094,Desarrollador Avanzado
44,Carmen,Fernández González,10256479,True,28,1,Carmen28@correo.com,7450731641,Desarrollador Intermedio
1,Isabel,López González,14926283,True,33,1,Isabel33@correo.com,8086290451,Desarrollador Avanzado
100,Javier,Torres Rodríguez,5212255,True,47,0,Javier47@correo.com,6511004740,Desarrollador Junior
14,Carlos,Torres Rodríguez,6620911,True,47,1,Carlos47@correo.com,6845143828,Arquitecto
72,Carlos,Torres Rodríguez,3915986,False,36,0,Carlos36@correo.com,6768315428,Desarrollador Junior
75,José,Díaz Martínez,1920954,True,50,0,José50@correo.com,8620610960,Desarrollador Avanzado
13,Miguel,López González,11464984,True,43,1,Miguel43@correo.com,6775655791,Desarrollador Intermedio
88,Carlos,Díaz Martínez,13482958,True,33,1,Carlos33@correo.com,9434910073,Arquitecto
33,Carmen,Ramírez López,7584004,False,32,1,Carmen32@correo.com,6860250862,Desarrollador Avanzado
93,Miguel,Hernández Rodríguez,12719048,True,37,1,Miguel37@correo.com,7158282675,Arquitecto
42,Carlos,López Pérez,7084098,False,31,1,Carlos31@correo.com,6882544460,Desarrollador Avanzado
66,Fernando,Martínez Sánchez,17263260,True,36,1,Fernando36@correo.com,5740233604,Desarrollador Avanzado
8,Elena,Díaz Martínez,1405681,False,22,0,Elena22@correo.com,8178551830,Desarrollador Avanzado
72,Javier,Carvajal Casillas,3374073,True,48,0,Javier48@correo.com,9568459383,Desarrollador Junior
57,Isabel,Ramírez López,3371977,True,60,0,Isabel60@correo.com,6851907196,Desarrollador Avanzado
90,Laura,López González,15410556,True,32,1,Laura32@correo.com,8193193949,Desarrollador Junior
37,Ana,Rodríguez López,8591532,False,36,1,Ana36@correo.com,5586873947,Arquitecto
41,Isabel,Carvajal Casillas,2535101,True,38,0,Isabel38@correo.com,6600807033,Arquitecto
68,José,Hernández Rodríguez,8803246,False,44,1,José44@correo.com,8860389057,Arquitecto
75,José,Arisizabal Florez,11937150,False,26,1,José26@correo.com,5674052703,Desarrollador Intermedio
29,Carlos,Díaz Martínez,3744444,False,59,0,Carlos59@correo.com,9565340182,Desarrollador Junior
58,Carlos,Arisizabal Florez,4671093,True,24,0,Carlos24@correo.com,8110955745,Desarrollador Junior
60,Pedro,Hernández Rodríguez,12024083,True,28,1,Pedro28@correo.com,6517751936,Desarrollador Intermedio
64,Juan,Carvajal Casillas,13913218,True,25,1,Juan25@correo.com,8186694724,Arquitecto
8,Javier,Carvajal Casillas,5774859,True,45,0,Javier45@correo.com,8033071991,Desarrollador Junior
93,Juan,Díaz García,10917493,False,23,1,Juan23@correo.com,6240148651,Arquitecto
60,Ricardo,Sánchez López,3425320,True,50,0,Ricardo50@correo.com,6958710849,Arquitecto
64,Luis,Sánchez García,4717021,False,38,0,Luis38@correo.com,7587283136,Desarrollador Intermedio
30,Javier,Martínez Sánchez,8097628,False,37,1,Javier37@correo.com,8764394380,Desarrollador Junior
98,Miguel,Díaz García,6463161,False,49,1,Miguel49@correo.com,6608736877,Desarrollador Avanzado
93,Luis,Torres Rodríguez,8937672,True,44,1,Luis44@correo.com,7834792486,Desarrollador Junior
96,Juan,Díaz Martínez,6524037,False,58,1,Juan58@correo.com,9349471103,Desarrollador Junior
2,Luis,Fernández González,15939668,True,38,1,Luis38@correo.com,7951175690,Desarrollador Intermedio
36,Carmen,Rodríguez López,15790395,True,46,1,Carmen46@correo.com,6853883591,Desarrollador Avanzado
54,José,Pérez García,16019141,True,37,1,José37@correo.com,6792449447,Desarrollador Intermedio
38,Carmen,Sánchez García,13391326,False,46,1,Carmen46@correo.com,6677888166,Desarrollador Junior
66,José,Fernández González,1920776,False,27,0,José27@correo.com,5616590577,Desarrollador Junior
21,Juan,Sánchez García,11473370,False,52,1,Juan52@correo.com,9205927712,Desarrollador Junior
6,Juan,Pérez García,16310557,True,56,1,Juan56@correo.com,5535422324,Desarrollador Avanzado
98,Isabel,Fernández Pérez,9058078,True,26,1,Isabel26@correo.com,7743651170,Desarrollador Avanzado
41,Luis,Torres Sánchez,13438269,True,49,1,Luis49@correo.com,5747516891,Desarrollador Junior
38,María,Ramírez López,2297226,True,53,0,María53@correo.com,8156889756,Arquitecto
87,Patricia,Fernández González,15513155,True,60,1,Patricia60@correo.com,7327852346,Desarrollador Junior
4,Pedro,Gómez Pérez,8957795,True,44,1,Pedro44@correo.com,9123756214,Desarrollador Avanzado
100,Pedro,Hernández Rodríguez,4202171,False,58,0,Pedro58@correo.com,9007331504,Desarrollador Avanzado
66,Elena,Sánchez López,1614665,False,24,0,Elena24@correo.com,8970678019,Desarrollador Avanzado
97,Laura,González Pérez,9424902,False,32,1,Laura32@correo.com,8248175233,Desarrollador Junior
1,Patricia,Sánchez López,6341758,True,30,1,Patricia30@correo.com,5892696890,Desarrollador Avanzado
68,Elena,Sánchez López,12345519,True,54,1,Elena54@correo.com,8719847516,Desarrollador Avanzado
93,Ana,Díaz García,11449896,True,28,1,Ana28@correo.com,6985760738,Desarrollador Intermedio
17,Patricia,Sánchez López,4050212,False,42,0,Patricia42@correo.com,7341877135,Desarrollador Intermedio
38,José,Pérez García,13941810,False,33,1,José33@correo.com,5733105476,Desarrollador Avanzado
27,Laura,Torres Rodríguez,12037339,True,26,1,Laura26@correo.com,8524911669,Arquitecto
17,Ana,García Díaz,17932468,True,48,1,Ana48@correo.com,5623210810,Desarrollador Intermedio
24,Patricia,Martínez Sánchez,2520197,False,40,0,Patricia40@correo.com,6851690553,Desarrollador Intermedio
25,Javier,Fernández González,15343713,True,60,1,Javier60@correo.com,6309051054,Desarrollador Junior
34,Elena,Ramírez López,7746865,True,59,1,Elena59@correo.com,7811621844,Desarrollador Avanzado
32,María,Pérez García,14821570,True,51,1,María51@correo.com,8824271789,Arquitecto
76,Javier,Martínez Sánchez,6776012,False,47,1,Javier47@correo.com,7455698983,Desarrollador Junior
64,Sofía,Gómez Pérez,1625743,False,60,0,Sofía60@correo.com,9225337593,Desarrollador Intermedio
76,Ana,Fernández González,2189977,False,56,0,Ana56@correo.com,7901343960,Desarrollador Intermedio
5,José,González Pérez,13984829,True,27,1,José27@correo.com,7743495353,Desarrollador Avanzado
36,Isabel,Díaz García,4074005,False,39,0,Isabel39@correo.com,8120468305,Desarrollador Intermedio
60,Ricardo,Gómez Pérez,13329871,False,24,1,Ricardo24@correo.com,5811887518,Desarrollador Avanzado
0,Laura,Fernández Pérez,14561204,True,25,1,Laura25@correo.com,5884737330,Desarrollador Avanzado
87,Juan,López Pérez,14447946,False,52,1,Juan52@correo.com,8997940412,Arquitecto
86,Juan,Torres Sánchez,4967196,True,33,0,Juan33@correo.com,8052364574,Desarrollador Avanzado
23,Carmen,Torres Sánchez,10816587,True,28,1,Carmen28@correo.com,7215687109,Desarrollador Intermedio
20,Carmen,Torres Rodríguez,13938136,True,49,1,Carmen49@correo.com,7533227801,Desarrollador Intermedio
83,Ana,Rodríguez López,16646591,True,48,1,Ana48@correo.com,5570415742,Arquitecto
46,Pedro,Díaz García,1736029,True,55,0,Pedro55@correo.com,7812897662,Desarrollador Intermedio
6,Carlos,Martínez Sánchez,2198862,False,35,0,Carlos35@correo.com,6574994042,Desarrollador Junior
54,Andrés,Carvajal Casillas,10607128,True,45,1,Andrés45@correo.com,5695501825,Desarrollador Intermedio
81,Elena,Hernández Rodríguez,5403671,True,47,0,Elena47@correo.com,6827467585,Desarrollador Avanzado
28,Carlos,Sánchez López,2294265,False,40,0,Carlos40@correo.com,7630882697,Desarrollador Junior
61,Ana,López Pérez,7208062,True,25,1,Ana25@correo.com,7971835117,Arquitecto
71,Elena,Sánchez López,12355337,True,27,1,Elena27@correo.com,7498971045,Desarrollador Intermedio
41,Patricia,Arisizabal Florez,17078138,True,38,1,Patricia38@correo.com,5677093788,Desarrollador Avanzado
97,Juan,Fernández González,11616962,False,53,1,Juan53@correo.com,6128180947,Desarrollador Junior
98,José,Sánchez López,7062844,False,35,1,José35@correo.com,8001285910,Desarrollador Intermedio
66,Fernando,Rodríguez López,12993761,True,37,1,Fernando37@correo.com,6549327448,Desarrollador Junior
57,Miguel,Sánchez García,1686423,True,59,0,Miguel59@correo.com,5894247239,Desarrollador Avanzado
69,Ana,Sánchez López,16373642,False,51,1,Ana51@correo.com,5665731504,Desarrollador Junior
92,Ana,Rodríguez López,13044713,True,30,1,Ana30@correo.com,5638530151,Desarrollador Intermedio
31,Elena,López Pérez,7722038,False,55,1,Elena55@correo.com,7941057488,Arquitecto
84,Sofía,González Pérez,1372325,False,50,0,Sofía50@correo.com,7487004208,Desarrollador Intermedio
28,Sofía,Arisizabal Florez,9725748,True,33,1,Sofía33@correo.com,7374552865,Desarrollador Avanzado
85,Andrés,Sánchez López,17709460,False,32,1,Andrés32@correo.com,5905754109,Desarrollador Junior
57,Silvia,Díaz García,4403606,True,24,0,Silvia24@correo.com,6465691675,Desarrollador Junior
43,Silvia,Sánchez López,5677231,True,51,0,Silvia51@correo.com,7873309025,Desarrollador Intermedio
20,Carlos,Fernández Pérez,17948379,True,53,1,Carlos53@correo.com,5959865966,Arquitecto
58,Luis,Sánchez García,4992833,True,54,0,Luis54@correo.com,8923766235,Desarrollador Intermedio
60,Isabel,Carvajal Casillas,17725590,False,45,1,Isabel45@correo.com,7950246558,Desarrollador Junior
60,Javier,Carvajal Casillas,6215537,False,58,1,Javier58@correo.com,6220665809,Desarrollador Avanzado
64,Pedro,Martínez Sánchez,3696633,True,53,0,Pedro53@correo.com,6641330380,Desarrollador Intermedio
13,Laura,Torres Sánchez,12284132,True,57,1,Laura57@correo.com,8586622394,Desarrollador Junior
99,Isabel,Hernández Rodríguez,5889730,True,50,0,Isabel50@correo.com,9088147722,Desarrollador Avanzado
72,Andrés,Arisizabal Florez,5010470,True,32,0,Andrés32@correo.com,8961905543,Desarrollador Intermedio
54,Luis,Pérez García,15164576,True,58,1,Luis58@correo.com,8707552471,Desarrollador Junior
75,Silvia,Gómez Pérez,3980103,False,36,0,Silvia36@correo.com,9445026483,Desarrollador Junior
60,Silvia,Martínez Sánchez,7214371,True,36,1,Silvia36@correo.com,5762678214,Desarrollador Junior
52,Elena,González Pérez,7573563,False,40,1,Elena40@correo.com,7175217618,Arquitecto
56,Pedro,Fernández González,10353794,True,48,1,Pedro48@correo.com,8339693418,Desarrollador Junior
39,José,Carvajal Casillas,4078126,False,27,0,José27@correo.com,9017061919,Desarrollador Intermedio
83,Carmen,Pérez García,9583998,False,35,1,Carmen35@correo.com,6731778705,Desarrollador Avanzado
21,Isabel,Torres Rodríguez,3766854,True,37,0,Isabel37@correo.com,7090855432,Desarrollador Intermedio
93,Ricardo,Díaz Martínez,15063221,True,29,1,Ricardo29@correo.com,8603800111,Arquitecto
43,Luis,Torres Rodríguez,17141969,True,44,1,Luis44@correo.com,7529210195,Arquitecto
